,0,1,2,3,4,5
4455,3.0,72.0,74061.48,12.4767812,139.965008,1778.733282
4456,0.0,33.0,25338.56,4.087832,149.9447,1114.579555
4457,2.0,25.0,28965.25,9.307673,167.4564,1067.709253
4458,10.0,79.0,42222.25,68.03324,172.4567,6432.294015
4459,0.0,57.0,29448.24,7.600934,235.1372,1696.720466
4460,0.0,48.0,27065.58,48.61807,207.6094,4443.076355
4461,3.0,87.0,5043.14,58.34548,154.9919,5567.462774
4462,0.0,88.0,27140.05,12.86551,255.1198,1966.201755
4463,1.0,88.0,12146.64,5.867164261,124.964303,386.8447822
4464,5.0,76.0,23841.62,13.81356,147.4421,1438.080654
4465,3.0,29.0,90839.09,14.66848,147.4421,1518.371398
4466,0.0,51.0,47659.53,52.98033,215.1591,5368.841578
4467,6.0,53.0,68939.17,57.6618,222.6326,5960.117505
4468,4.0,25.0,55074.9,9.900255,127.5067,1195.35168
4469,1.0,46.0,67172.04,12.85483,142.4526,1918.333346
4470,1.0,32.0,14842.19,62.23915,212.6557,5815.917509
4471,4.0,50.0,70152.92,63.27315,200.1323,6259.103852
4472,1.0,23.0,70354.12,54.50263,162.4526,4945.724284
4473,4.0,51.0,18347.2,10.39542,220.1615,1581.59431
4474,1.0,44.0,7591.68,8.082833,149.9776,980.4160232
4475,4.0,75.0,17202.87,1.916489,174.9618,563.1178513
4476,0.0,30.0,31313.02,59.02827,207.6386,5474.08598
4477,0.0,50.0,107111.8,2.600063739,162.482694,528.6553088
4478,1.0,62.0,38302.75,12.31839,142.4526,1821.920781
4479,3.0,61.0,134967.2,59.1561,172.4567,5548.443188
4480,4.0,66.0,64478.9,8.846877,127.4783,1351.805265
4481,0.0,83.0,40074.19,1.670971726,149.948316,271.4934362
4482,1.0,30.0,52859.9,63.05783,169.9447,5573.580119
4483,2.0,57.0,30535.24,14.7867,124.9935,1404.351494
4484,0.0,44.0,32495.96,70.49442,144.9889,6565.394972
4485,1.0,32.0,57567.11,70.43935,275.1198,6484.571924
4486,0.0,46.0,61774.69,70.53596,197.484,6770.012109
4487,2.0,18.0,12269.77,56.18852,255.1555,5455.610895
4488,0.0,81.0,3456.77,8.907101,222.6326,1641.698648
4489,6.0,27.0,26644.15,71.25102,172.4579,6515.85714
4490,1.0,68.0,67871.48,56.74758,195.0062,4947.739322
4491,1.0,55.0,38999.85,3.063806,104.9629,503.8825694
4492,6.0,31.0,104519.8,1.515290738,139.99789,698.1794441
4493,0.0,51.0,55625.04,4.354733929,172.47417,680.5565136
4494,2.0,40.0,116303.0,53.22972,162.4827,4771.495872
4495,0.0,65.0,61583.24,68.78508,139.9349,6285.801266
4496,3.0,85.0,39894.55,70.38153,104.9629,5935.908059
4497,3.0,51.0,16425.42,11.80801038,152.510442,1784.584135
4498,0.0,62.0,21225.8,10.89627,204.961,1332.165747
4499,0.0,69.0,20507.78,67.25763,149.9483,5691.423795
4500,1.0,22.0,9906.53,55.06506,159.9512,4794.084269
4501,4.0,38.0,32253.23,2.589118,197.484,1351.962079
4502,2.0,63.0,30553.58,66.84316,202.4433,5817.135191
4503,1.0,81.0,21744.9,56.35945,152.4742,5205.34438
4504,0.0,51.0,78193.51,3.932102,129.9483,928.1223375
4505,0.0,73.0,1935.7,65.27026,139.9979,5599.71353
4506,2.0,87.0,14008.49,63.82538,144.9607,5319.79287
4507,1.0,38.0,85351.21,64.88617,174.9699,6221.262758
4508,3.0,40.0,50420.55,48.21972,152.4624,4828.2039
4509,3.0,48.0,44510.61,65.61344,184.9963,5921.940703
4510,1.0,33.0,43838.7,68.89551,152.4798,6083.416035
4511,3.0,50.0,36772.35,7.010189312,179.965581,914.8863272
4512,0.0,77.0,25875.88,51.39701,210.1051,5130.234856
4513,0.0,55.0,32193.76,15.4459,182.4433,1983.907992
4514,2.0,35.0,28813.13,71.81426,162.5119,6382.61699
4515,1.0,79.0,45967.1,61.68555,275.1336,5694.030993
4516,8.0,30.0,19284.89,15.51194,222.65,2196.073405
4517,0.0,21.0,12166.43,42.94126,255.1555,4345.808076
4518,1.0,37.0,44792.39,49.90782,159.9942,4475.105272
4519,1.0,88.0,51179.24,47.99239,265.1283,4579.647107
4520,1.0,86.0,26071.16,6.081227,200.1323,1409.589822
4521,2.0,80.0,14392.29,55.66379,139.9861,4909.784465
4522,3.0,48.0,23447.42,70.52235,137.4872,5962.411724
4523,2.0,56.0,42197.88,3.797689495,200.132293,1304.571599
4524,0.0,68.0,11541.68,70.20999,159.965,5934.247818
4525,1.0,19.0,14075.36,10.12123118,162.482694,1359.631961
4526,2.0,29.0,75927.18,67.47739,242.6281,6291.368213
4527,0.0,36.0,21092.07,6.999666,232.6415,1161.766944
4528,2.0,27.0,77124.99,9.932123,152.4579,1734.8206
4529,3.0,42.0,47463.53,4.612442,235.1591,1114.048401
4530,0.0,86.0,22840.68,5.037146238,164.971516,1051.069135
4531,0.0,32.0,90699.09,7.194779,162.4676,1457.580613
4532,2.0,69.0,30712.74,69.88681,132.4798,6537.94242
4533,4.0,61.0,24625.37,6.960522,162.4676,1466.444336
4534,1.0,55.0,77381.71,49.19446,127.525,4355.447904
4535,0.0,45.0,15818.64,63.00356,129.9778,5843.648096
4536,1.0,56.0,31246.25,11.46674,132.4798,1715.911701
4537,1.0,89.0,33652.0,4.043292,139.983,826.7523349
4538,1.0,65.0,55588.22,49.22513,204.9634,4457.488637
4539,2.0,29.0,46780.96,61.80438,242.6326,5841.605467
4540,3.0,75.0,116628.8,1.921112,159.9875,397.1455126
4541,0.0,73.0,42305.68,13.85187885,147.456419,1716.888034
4542,6.0,81.0,24835.35,67.99043,207.4811,6218.7988
4543,1.0,40.0,45572.07,46.37208,240.1149,4435.063306
4544,1.0,60.0,120330.5,40.76616,184.9963,3832.149233
4545,0.0,74.0,17982.42,1.665089598,129.976324,418.3354904
4546,5.0,87.0,20009.09,63.70026,160.0013,5562.243986
4547,0.0,59.0,42450.26,3.545553,152.4624,1060.105051
4548,4.0,35.0,22046.5,70.45979,159.965,6186.049801
4549,2.0,52.0,13376.86,8.458121948,214.952509,1155.865056
4550,0.0,45.0,40824.52,64.63609,149.9913,5661.026883
4551,2.0,47.0,8244.17,61.77813,120.0035,5532.170372
4552,3.0,76.0,189938.4,6.833364,159.9805,798.557141
4553,2.0,21.0,5436.21,1.556533,182.4608,618.5873585
4554,2.0,25.0,49158.49,17.22596021,169.937833,1886.531937
4555,1.0,22.0,73017.82,63.40014,114.9976,5574.461345
4556,2.0,75.0,7503.93,50.33619,232.6228,4726.095224
4557,4.0,71.0,20631.55,60.26349,172.4555,5398.88963
4558,6.0,65.0,38166.25,9.907505405,117.485813,1223.869565
4559,0.0,56.0,24008.52,5.799929,179.9794,702.2310933
4560,0.0,82.0,94035.57,67.19853,202.65,6427.889022
4561,8.0,51.0,11712.45,62.5016,187.656,5902.250031
4562,2.0,78.0,26865.42,48.4017,214.9663,4342.047465
4563,3.0,58.0,101681.0,65.93881,149.9707,5804.870522
4564,2.0,44.0,14928.96,7.34059599,147.473844,939.7181324
4565,0.0,62.0,46279.7,44.64514,277.6375,4317.109974
4566,2.0,82.0,49527.05,5.145314,230.1051,972.1523011
4567,0.0,22.0,16648.35,67.98943,240.1149,6234.573082
4568,0.0,44.0,39240.76,63.88777,162.5299,5580.693234
4569,2.0,52.0,99168.2,9.613541,150.007,1083.774656
4570,1.0,20.0,34759.58,38.84886,117.4872,3810.881389
4571,4.0,40.0,27403.44,9.38329,235.1591,1542.3033
4572,2.0,78.0,128842.9,55.51616,245.147,5546.415428
4573,2.0,84.0,76430.83,11.56938439,92.488023,897.9716153
4574,6.0,34.0,24721.14,65.29309,139.9512,6160.220905
4575,10.0,73.0,7780.59,43.29451,179.9476,4007.110298
4576,1.0,41.0,12005.02,13.49323,127.4887,1406.307337
4577,1.0,22.0,23388.8,66.85703,204.9797,5999.675904
4578,2.0,84.0,80205.9,50.56974,222.6609,4729.989422
4579,0.0,83.0,12886.92,71.9056,174.9699,6535.810581
4580,4.0,36.0,5951.1,59.54373,217.4702,5444.825706
4581,0.0,74.0,63733.76,67.61857,255.1198,6545.503926
4582,0.0,74.0,71373.4,2.589165,252.624,662.5967184
4583,1.0,42.0,12411.88,6.695029374,152.510442,1251.289889
4584,3.0,57.0,12515.49,64.29382,207.6094,5837.413915
4585,0.0,21.0,112773.2,66.42406,147.4564,6195.027927
4586,3.0,43.0,37461.71,6.306379,162.4538,1360.253379
4587,4.0,56.0,118070.7,68.3428,157.4836,5856.007779
4588,0.0,79.0,68626.5,56.29735,197.484,5412.849843
4589,1.0,52.0,76765.17,10.35635,159.9512,1114.676099
4590,0.0,50.0,71445.14,3.944467,220.1149,1261.505669
4591,3.0,37.0,58783.8,60.12954,119.9568,5789.007701
4592,7.0,87.0,81130.95,41.23951,112.4844,3623.079115
4593,4.0,48.0,25299.48,3.288124191,160.00128,627.0001275
4594,10.0,66.0,61921.5,17.24595,132.466,2399.954293
4595,3.0,69.0,15885.02,57.92283,235.1555,5921.839604
4596,1.0,39.0,44565.15,65.33592,139.9979,5747.351224
4597,0.0,43.0,32017.56,4.454344,162.4538,1069.09373
4598,0.0,54.0,72841.97,24.02275725,127.481989,2112.65313
4599,4.0,27.0,10046.34,38.07335,245.1612,4016.522653
4600,8.0,54.0,18124.5,48.87162,152.4884,4648.662738
4601,3.0,73.0,21336.57,11.5917,152.4555,1786.980349
4602,1.0,78.0,84969.58,55.67612,107.5286,4661.218675
4603,0.0,23.0,95198.64,60.34007,182.4608,5367.056964
4604,0.0,40.0,7086.19,10.61383322,179.965581,1068.30748
4605,0.0,64.0,26074.94,13.77358,232.6415,1672.058732
4606,9.0,69.0,35524.46,19.25835701,152.457857,2623.835938
4607,0.0,77.0,33654.79,7.633263,152.4555,1357.166073
4608,2.0,78.0,48148.86,48.08209,245.1283,5064.062256
4609,1.0,56.0,10408.71,58.53165,204.9634,5296.605879
4610,3.0,35.0,56014.49,17.39605821,175.133074,2019.788427
4611,0.0,73.0,18957.86,70.16829,129.9598,6317.989438
4612,0.0,29.0,33140.57,67.87033,182.4608,5964.398265
4613,3.0,59.0,68057.33,49.67473,169.9741,4369.813214
4614,6.0,67.0,23180.99,57.43857,184.9785,5327.251383
4615,1.0,27.0,49071.14,4.899911,169.9378,756.9340947
4616,1.0,39.0,47509.48,65.0017,172.4624,5778.552531
4617,1.0,46.0,30663.52,8.447988841,179.979358,1065.06443
4618,3.0,80.0,51082.1,6.62916,287.6427,1292.497362
4619,0.0,51.0,40225.9,63.58391,130.0064,5604.547333
4620,3.0,49.0,51058.06,52.51777,235.1417,5463.709926
4621,2.0,38.0,13846.51,65.12634,187.656,5975.229801
4622,1.0,58.0,54388.32,70.18048,184.967,6176.901388
4623,2.0,65.0,8982.13,7.017918254,164.988941,943.490788
4624,1.0,47.0,81376.2,7.617535,159.9656,1326.411799
4625,0.0,42.0,72718.86,1.776605,149.9621,495.3955859
4626,4.0,58.0,47620.86,46.23103,179.9476,4194.479859
4627,1.0,49.0,5183.35,8.549649,114.9509,1237.669889
4628,0.0,83.0,97763.56,4.848049,149.9778,458.1425479
4629,2.0,87.0,32526.64,12.29962,184.9853,1418.813901
4630,2.0,79.0,8197.24,69.93388,242.6281,6328.715655
4631,3.0,88.0,20307.18,57.86878,92.45514,5118.485777
4632,2.0,23.0,27135.0,16.64818,92.45514,1923.285458
4633,4.0,89.0,64651.67,15.07394,220.1149,2168.702608
4634,3.0,64.0,61022.41,5.213752,147.4601,567.5523212
4635,5.0,22.0,47461.38,56.53814,179.9656,5126.470699
4636,1.0,58.0,83027.06,11.94283,194.9744,1289.865177
4637,3.0,37.0,10280.98,19.13997,214.9525,2111.077001
4638,1.0,60.0,105005.6,63.96787,162.5007,5493.632538
4639,0.0,39.0,29732.28,66.50879,187.656,6023.656633
4640,3.0,79.0,61079.4,69.7539,245.1457,6419.956581
4641,6.0,73.0,15411.74,70.30088,137.4392,6060.997249
4642,2.0,58.0,46059.68,55.11148,162.4818,4983.596064
4643,8.0,19.0,75687.95,70.25446,164.9853,6988.657427
4644,3.0,73.0,19839.22,71.4622,172.5104,6104.609294
4645,1.0,57.0,23188.83,1.210715,159.965,347.446058
4646,2.0,74.0,18620.8,17.95225,139.965,2190.039608
4647,4.0,67.0,2492.8,15.84051,160.0122,1698.617842
4648,0.0,37.0,23239.84,64.52797,245.1457,6037.103766
4649,1.0,64.0,47079.18,3.383778,207.6094,762.0564475
4650,0.0,35.0,44287.84,21.87100089,194.958118,2273.781965
4651,2.0,18.0,23908.68,60.21411,159.965,5422.994493
4652,3.0,47.0,25130.62,62.64968,104.9781,5812.078197
4653,3.0,35.0,46770.27,7.294292,134.9801,983.0214047
4654,3.0,63.0,51251.22,22.37984,169.9447,2146.833629
4655,1.0,25.0,4855.88,4.749684,124.9607,982.9569892
4656,0.0,63.0,21739.61,8.661116617,255.133571,1745.431051
4657,1.0,72.0,55691.37,20.21413,152.466,1932.932484
4658,0.0,81.0,23156.69,8.462764,104.9629,783.1783931
4659,4.0,39.0,51434.21,55.62195,127.4887,4957.154591
4660,1.0,87.0,46680.14,60.35977,190.127,5796.781424
4661,5.0,29.0,8472.46,63.49131,119.9897,5696.037727
4662,4.0,25.0,50670.27,20.96092159,142.452604,2743.734408
4663,1.0,59.0,64584.13,13.82188875,139.981577,1551.398147
4664,1.0,43.0,76301.97,69.05558,222.6143,6723.72149
4665,1.0,21.0,17217.29,6.63265,222.6281,1761.873779
4666,1.0,77.0,13043.09,42.74967,104.9923,3692.139265
4667,5.0,35.0,50195.66,7.226076469,184.964681,1123.971139
4668,1.0,68.0,43797.53,13.63405,174.9768,1855.223588
4669,0.0,85.0,42504.3,13.262,222.6654,1623.298167
4670,0.0,35.0,51608.52,46.87556,204.961,4368.754806
4671,0.0,73.0,54937.5,9.75910234,127.511223,871.2907856
4672,2.0,65.0,55541.84,64.71582,255.1336,6432.504958
4673,1.0,87.0,14634.81,54.11361,240.1149,4868.237911
4674,3.0,66.0,34568.72,62.32227,262.6106,5812.302388
4675,4.0,23.0,66612.08,46.38121,107.4806,4278.637138
4676,0.0,25.0,51295.85,57.08448,107.482,5247.947941
4677,0.0,56.0,16514.35,12.66908,174.9882,1901.748017
4678,0.0,38.0,42380.25,64.31944,144.9607,5377.07267
4679,4.0,63.0,128114.3,12.23147,217.4702,1483.466725
4680,3.0,75.0,33916.31,9.62756,129.9926,1116.324602
4681,3.0,69.0,94363.97,7.882710227,127.442069,1244.709018
4682,1.0,82.0,19708.53,49.80587,172.4441,4343.616747
4683,10.0,81.0,62921.94,9.84141211,117.487242,1511.1388
4684,2.0,24.0,69309.0,65.61044,149.9845,5857.190657
4685,0.0,27.0,45429.68,15.12645563,157.483594,1549.802896
4686,4.0,48.0,31889.03,11.29098,119.9568,1782.001605
4687,3.0,88.0,56876.26,42.32324,144.9607,3503.174329
4688,0.0,85.0,93561.74,9.808669685,182.446995,942.5247889
4689,8.0,35.0,14642.58,9.363006,142.4827,1874.033411
4690,3.0,28.0,35986.11,71.106,167.4564,6152.279339
4691,2.0,18.0,9037.43,64.22099,149.9845,5845.299468
4692,0.0,44.0,51321.51,59.81234,104.9629,5111.961455
4693,3.0,64.0,21607.29,62.43987,194.9744,5469.381433
4694,1.0,44.0,36514.93,1.90586,127.4958,362.550034
4695,1.0,72.0,83201.51,58.47534,175.0211,5141.883254
4696,0.0,70.0,49373.8,11.40635,144.9889,1685.65475
4697,4.0,46.0,11795.57,1.092361222,200.165175,768.0874545
4698,0.0,61.0,59861.32,10.70081,104.9781,1417.244497
4699,1.0,38.0,30216.55,50.95377,255.1665,4953.439647
4700,0.0,25.0,24685.33,56.32657,232.652,5438.301299
4701,1.0,71.0,122741.65,4.00803296,125.007314,525.3079814
4702,4.0,54.0,16156.43,9.643609,210.1051,1860.544496
4703,2.0,24.0,36024.36,9.526371,139.9816,1297.915797
4704,0.0,26.0,32202.44,5.000016,202.6362,1481.311788
4705,2.0,24.0,24799.72,3.636783,137.4872,529.8555137
4706,0.0,62.0,161251.0,56.32645,235.1417,5640.808851
4707,1.0,29.0,37830.82,58.54344,242.6435,5519.682788
4708,4.0,80.0,76436.8,67.20269,207.6094,6031.136319
4709,7.0,33.0,26387.48,63.87447,204.961,5901.372906
4710,1.0,76.0,9898.75,64.30983,182.4433,6031.932533
4711,1.0,43.0,44039.11,11.00718,172.4579,1373.225547
4712,1.0,55.0,60004.46,10.15306,157.4836,1081.276543
4713,1.0,30.0,40327.0,59.14016,137.4836,5508.347828
4714,3.0,20.0,7657.12,3.052755,149.9778,609.9482209
4715,0.0,61.0,29727.21,60.42738,162.4818,5394.817414
4716,5.0,53.0,20473.21,7.359812,152.509,1170.830123
4717,0.0,57.0,47148.85,55.18855,149.9621,4775.621608
4718,0.0,73.0,125041.1,65.31603,172.4441,5613.208858
4719,3.0,81.0,16415.89,64.01062,172.4871,5678.090395
4720,0.0,35.0,84147.24,16.26349,127.4958,1537.706248
4721,1.0,51.0,12076.88,17.66747,92.45514,1966.502807
4722,1.0,63.0,63719.51,45.75297,277.6513,4563.265438
4723,0.0,46.0,24728.28,6.739405,245.175,1344.476361
4724,3.0,81.0,92447.71,1.416592892,149.974105,757.0097075
4725,3.0,39.0,65472.96,10.18679,210.1051,1923.446501
4726,0.0,28.0,20185.24,23.24675,159.9349,2309.357899
4727,7.0,83.0,11084.4,66.16906,182.4676,5924.59411
4728,3.0,76.0,47393.32,8.032262,137.4684,975.6560108
4729,6.0,53.0,75181.43,54.65604,172.4624,4991.819551
4730,5.0,71.0,13642.29,7.891654,182.447,985.2729584
4731,8.0,72.0,55708.35,4.248159714,140.004928,682.4871065
4732,1.0,31.0,76161.71,7.354812,150.0208,1099.874685
4733,3.0,19.0,63977.13,70.00545,117.4835,6160.553033
4734,2.0,67.0,154718.85,16.62593689,242.61428,1919.29861
4735,10.0,34.0,63574.11,4.533178,235.1591,1396.329395
4736,1.0,23.0,44520.0,9.349597147,275.133571,1589.339963
4737,3.0,84.0,30407.3,45.34674,184.9496,4471.648469
4738,1.0,51.0,59570.42,64.1745,275.1336,5989.772755
4739,1.0,45.0,42065.56,4.071312509,192.470522,693.1317301
4740,1.0,72.0,7524.77,10.54165852,200.132293,1773.915003
4741,4.0,33.0,33347.6,2.93932,192.4404,824.1074963
4742,2.0,50.0,16581.24,64.7835,204.9496,5731.449527
4743,4.0,82.0,60271.58,2.763224,197.4725,1151.98874
4744,1.0,63.0,18571.0,4.300271811,204.963371,782.9998382
4745,0.0,53.0,71367.15,50.89715,229.9931,4646.442659
4746,3.0,76.0,22412.6,5.972864167,139.934918,1195.393037
4747,0.0,47.0,49233.98,2.497434,207.6386,739.280489
4748,2.0,24.0,67649.91,51.80774,114.9728,4462.614161
4749,0.0,58.0,18081.89,61.35337,130.0244,5255.178769
4750,8.0,34.0,69150.98,58.54353,130.0244,5432.197233
4751,0.0,87.0,22021.4,2.970609,194.9744,511.1215788
4752,1.0,85.0,29898.21,57.37611,149.9447,5341.20171
4753,3.0,28.0,30567.39,13.46926706,152.455519,2006.076916
4754,2.0,86.0,39513.49,48.05636,237.6549,5006.189003
4755,1.0,65.0,42200.42,42.04904,147.4564,4002.030513
4756,1.0,56.0,3504.7,3.605888824,275.133571,1057.571757
4757,1.0,71.0,6908.55,8.710976,184.9496,1450.84591
4758,0.0,40.0,66923.76,61.98982,194.9699,5533.105998
4759,8.0,47.0,75524.57,18.98342,179.9476,2038.787429
4760,0.0,62.0,60981.45,64.02167,242.6326,5806.466997
4761,0.0,33.0,15208.9,55.87308,184.9853,5104.605923
4762,1.0,73.0,43155.28,68.3703,169.9378,5802.915462
4763,3.0,69.0,95360.44,63.79124,220.1323,5842.03594
4764,10.0,42.0,92748.49,12.33304231,124.97808,1425.346946
4765,2.0,43.0,15584.37,8.443528,220.1185,1280.600763
4766,4.0,83.0,43598.48,3.020801,129.995,590.380115
4767,1.0,56.0,25777.88,2.066037377,232.641455,769.7818684
4768,2.0,22.0,46466.83,44.02354,119.9897,4031.48686
4769,0.0,78.0,18346.56,33.6803,129.9926,2902.678202
4770,4.0,47.0,58297.91,1.042140757,222.649979,878.627791
4771,4.0,80.0,102633.9,56.8243,127.4958,4836.771242
4772,1.0,21.0,23794.39,60.15898,174.9755,5547.950501
4773,0.0,53.0,26092.38,8.931572,114.9976,979.002185
4774,1.0,20.0,17163.24,62.32519,174.9919,5555.86987
4775,6.0,35.0,3050.98,13.63916478,162.452604,1712.040252
4776,1.0,18.0,38028.33,11.4488726,152.466002,1344.718981
4777,2.0,39.0,22977.79,61.0763,174.9919,5422.029613
4778,1.0,65.0,39445.92,54.74318,265.147,5128.476246
4779,1.0,21.0,17612.86,57.27183,194.9663,5638.438682
4780,0.0,18.0,50066.53,45.22375,137.4392,4048.902387
4781,0.0,65.0,37261.82,4.164919,159.9349,577.4706172
4782,4.0,33.0,13633.24,67.92751,137.4698,6230.059428
4783,0.0,75.0,34474.39,15.35762157,262.610632,1842.258692
4784,6.0,85.0,51302.57,65.14504,172.4885,6072.286168
4785,0.0,79.0,74519.58,51.41852,194.9882,4505.604532
4786,0.0,21.0,45734.73,3.883156675,200.118516,1330.988714
4787,3.0,68.0,41508.2,68.20701,169.9378,5953.612372
4788,0.0,50.0,29274.73,64.18445,190.127,6247.745906
4789,1.0,64.0,48089.17,51.54386,192.4404,4565.61325
4790,2.0,70.0,74396.6,1.320603,194.9663,924.0477339
4791,6.0,31.0,12734.05,68.51142,204.961,6257.08697
4792,0.0,57.0,31647.65,54.01597,149.9483,4598.720266
4793,1.0,67.0,31935.51,7.749595,129.9598,1253.992994
4794,1.0,77.0,24997.36,39.72823,112.4844,3347.326138
4795,0.0,31.0,78588.29,65.04127,147.4783,5616.657455
4796,0.0,54.0,87268.6,54.69435,257.6841,5298.949356
4797,0.0,51.0,9568.37,71.97999,149.9483,6090.325352
4798,2.0,76.0,20382.46,16.12971,197.484,2275.291432
4799,4.0,59.0,4425.26,5.459489,172.5104,773.1752584
4800,0.0,63.0,53320.87,57.67289,114.9658,4920.518248
4801,0.0,24.0,47522.52,69.78016,190.127,6744.437459
4802,10.0,76.0,6798.07,63.3179,152.4624,6209.831863
4803,0.0,18.0,61967.75,9.958831629,214.952509,1328.734281
4804,3.0,88.0,102322.6,50.89196,210.127,4665.805714
4805,1.0,55.0,12702.36,54.36032,132.5127,4871.680899
4806,2.0,61.0,43769.04,62.83882,204.9496,5536.041298
4807,0.0,19.0,15231.39,64.87596,240.1149,5989.298293
4808,3.0,89.0,20456.18,8.324816,92.5018,809.618878
4809,1.0,84.0,37774.81,16.26037537,152.488401,1580.43019
4810,1.0,18.0,31397.21,51.98679,162.4713,4723.305276
4811,2.0,62.0,28502.33,16.84928353,172.47417,1729.837284
4812,4.0,57.0,52230.66,8.334589,172.4885,1447.593195
4813,7.0,82.0,28028.85,54.51932,179.9476,4887.271461
4814,4.0,30.0,50577.25,50.09295,137.4836,4941.678785
4815,0.0,82.0,22420.64,15.51392,79.97886,1244.129071
4816,1.0,86.0,50231.4,3.422086139,162.482694,508.7637913
4817,4.0,47.0,1753.08,2.384942381,252.62403,904.5789623
4818,2.0,75.0,28082.58,2.317456,197.6288,716.3402711
4819,1.0,41.0,11825.53,65.49474,107.482,5915.392765
4820,1.0,66.0,16603.16,52.61696,142.4713,5031.059535
4821,0.0,33.0,32076.79,64.48611,172.4742,5666.607489
4822,3.0,87.0,80780.17,6.038648,222.6143,1477.559089
4823,1.0,58.0,20514.4,54.26571,164.9785,5274.06662
4824,4.0,34.0,43342.37,44.73398,172.4733,4249.716645
4825,4.0,76.0,45553.16,9.043575718,172.470522,1587.044822
4826,3.0,75.0,75523.18,61.50384,194.9699,5388.601578
4827,9.0,38.0,19990.91,2.117403,182.4676,885.4473166
4828,3.0,40.0,15836.26,49.69121,174.9755,4642.465727
4829,1.0,34.0,113595.2,63.66258,235.1372,6396.483969
4830,0.0,22.0,84232.11,8.884543585,179.965581,985.6286855
4831,4.0,49.0,57260.25,7.481549,184.9785,1145.212837
4832,1.0,36.0,60384.01,26.27061,114.9838,2405.424259
4833,1.0,79.0,33129.89,71.44791,147.4738,5964.710238
4834,4.0,43.0,68457.74,52.62668,277.6375,5156.532721
4835,0.0,50.0,23678.81,50.07213,207.4974,4494.687693
4836,7.0,32.0,61649.66,60.06981,152.4555,5934.44869
4837,0.0,41.0,60239.95,11.64744,162.4827,1381.77131
4838,1.0,32.0,27492.15,15.15905,159.965,1654.594685
4839,4.0,63.0,32997.15,4.565947,104.9923,619.4159878
4840,1.0,43.0,80120.44,7.19812868,172.503404,1042.502776
4841,0.0,41.0,50135.13,8.747794,207.6094,1246.19633
4842,0.0,61.0,19815.63,4.151256695,134.950905,393.6524652
4843,4.0,81.0,77898.38,66.67798,262.6106,6150.804869
4844,1.0,86.0,59196.24,4.154665,127.475,412.7637414
4845,3.0,72.0,27744.81,62.77848,159.9349,5449.543139
4846,1.0,44.0,39504.22,7.172070851,144.988941,1407.682723
4847,1.0,28.0,48448.03,5.875553,277.6375,1282.671616
4848,7.0,49.0,12835.28,45.66396,147.4783,4103.113939
4849,0.0,39.0,17571.8,54.67568,200.1323,5467.571494
4850,0.0,55.0,34844.99,3.437502,157.4698,419.4107069
4851,3.0,52.0,13933.32,60.57969,159.983,5228.606985
4852,3.0,48.0,14980.76,58.83899,187.6094,5833.458374
4853,0.0,48.0,13948.3,57.25068,134.9801,4941.36404
4854,2.0,41.0,23120.09,71.50838,149.9621,6273.914368
4855,2.0,75.0,31136.77,11.96274778,119.95684,1639.898269
4856,1.0,45.0,36961.91,2.922427,137.4872,453.9726524
4857,2.0,76.0,90643.01,51.95172,139.9512,4888.502724
4858,4.0,23.0,18537.85,51.83337,137.4872,4543.82768
4859,2.0,19.0,13774.14,64.50684,149.9621,5772.353993
4860,0.0,25.0,21795.9,12.70583343,220.161527,1780.064534
4861,0.0,63.0,19297.41,7.713222,162.4982,978.4083285
4862,5.0,65.0,119017.8,58.45672,139.9512,5467.641304
4863,3.0,56.0,35497.4,8.004483,265.1283,1422.55591
4864,2.0,53.0,77658.11,15.73628072,162.460772,2089.023186
4865,8.0,27.0,57922.83,66.10268,184.9634,6641.027483
4866,1.0,40.0,100437.39,20.31446952,137.439154,1919.490397
4867,0.0,58.0,9336.88,6.910330858,229.993134,1025.864383
4868,1.0,72.0,73952.76,12.80172,182.4676,1403.146012
4869,0.0,30.0,37631.87,66.54637,152.4555,6256.189224
4870,3.0,69.0,75598.51,64.09564,287.6427,5990.18794
4871,4.0,44.0,29559.75,3.590398,267.6647,1173.536496
4872,1.0,76.0,71560.17,13.96391,139.9512,1745.07852
4873,0.0,44.0,43864.93,65.12119,262.6106,6021.415503
4874,4.0,51.0,9410.18,50.18296,127.475,4473.615207
4875,0.0,55.0,53808.11,9.416447,149.9915,1005.091786
4876,2.0,34.0,32331.8,2.246214,182.4608,632.4760401
4877,3.0,62.0,27168.77,70.6573,192.4404,6199.853857
4878,1.0,58.0,52797.42,62.69829,267.6427,6310.736148
4879,1.0,80.0,35866.89,59.99904,255.1198,5885.235129
4880,0.0,81.0,70435.61,12.173,149.9447,1619.686288
4881,1.0,27.0,21704.77,1.156680997,242.632554,800.9827661
4882,1.0,83.0,2842.64,47.81985,184.967,4262.753521
4883,1.0,50.0,40646.53,52.88029,192.4404,4721.018056
4884,2.0,48.0,68469.87,14.55,184.9797,1990.499153
4885,2.0,43.0,79669.11,27.96096319,159.994242,2687.9401
4886,1.0,72.0,19903.1,68.6654,217.484,6066.50191
4887,0.0,30.0,25846.05,70.50969,179.9794,6089.653615
4888,1.0,68.0,33362.41,55.23911,162.4713,4778.807562
4889,7.0,24.0,19228.8,69.0717,162.5299,6286.518729
4890,1.0,65.0,23510.78,45.85581,232.652,4479.98883
